"Mid","Aid"
"9429","24929"
"9429","66571"
"9429","23048"
"9429","98155"
"3815","98155"
"4601","98155"
"7364","98155"
"2258","34567"
"2258","65968"
"2258","52304"
"2258","91488"
"3059","70244"
"3059","28912"
"3059","83209"
"3059","98968"
"3059","14321"
"3059","21695"
"7710","72476"
"7710","53153"
"7710","63514"
"7750","21257"
"9712","27210"
"9712","52337"
"9712","55727"
"6124","55727"
"2632","55727"
"9712","14508"
"9712","73980"
"9712","11155"
"8732","57089"
"5998","57089"
"5595","57089"
"6852","57089"
"4221","57089"
"2175","57089"
"7294","57089"
"9384","57089"
"9434","57089"
"6630","57089"
"6734","57089"
"4274","57089"
"7972","57089"
"5863","57089"
"4851","57089"
"5622","57089"
"2024","57089"
"3568","57089"
"9725","57089"
"3299","57089"
"2490","57089"
"5721","57089"
"2146","57089"
"9643","57089"
"9013","57089"
"9652","57089"
"3807","57089"
"6258","57089"
"8672","57089"
"7011","57089"
"9096","57089"
"7595","57089"
"2746","57089"
"4837","57089"
"4532","57089"
"4121","57089"
"4636","57089"
"6139","57089"
"2871","57089"
"2316","57089"
"5884","57089"
"2935","57089"
"3925","57089"
"7260","57089"
"9985","57089"
"2444","57089"
"3013","57089"
"9743","57089"
"6486","57089"
"5313","57089"
"4912","57089"
"3326","57089"
"2046","57089"
"4808","57089"
"3799","57089"
"3428","57089"
"3858","57089"
"6063","57089"
"9870","57089"
"6131","57089"
"7061","57089"
"5314","57089"
"9257","57089"
"3217","57089"
"3918","57089"
"7354","57089"
"9261","57089"
"5113","57089"
"3229","57089"
"6692","57089"
"3663","57089"
"9246","57089"
"4672","57089"
"2950","57089"
"8654","57089"
"2471","57089"
"1782","57089"
"3896","57089"
"5557","57089"
"2325","57089"
"5550","57089"
"2374","57089"
"6221","57089"
"3940","57089"
"2843","57089"
"9135","57089"
"5946","57089"
"2112","57089"
"5758","57089"
"2507","57089"
"5910","57089"
"7899","57089"
"8166","57089"
"9787","57089"
"8941","57089"
"9770","57089"
"8210","57089"
"8231","57089"
"5295","57089"
"6363","57089"
"6507","57089"
"7605","57089"
"1807","57089"
"7013","57089"
"1929","57089"
"5625","57089"
"8885","57089"
"2510","57089"
"2360","57089"
"6524","57089"
"1957","57089"
"6075","57089"
"2309","57089"
"4432","57089"
"7383","57089"
"8643","57089"
"4757","57089"
"6486","36308"
"6486","78537"
"6486","42661"
"6486","17052"
"6486","28679"
"6486","10923"
"2757","86182"
"9456","86182"
"8739","86182"
"8360","86182"
"2724","86182"
"8863","86182"
"2757","75593"
"7737","75593"
"2541","75593"
"2451","75593"
"4516","75593"
"5494","75593"
"9886","54236"
"9886","81323"
"9886","76236"
"9886","20613"
"9886","28833"
"9886","57662"
"9886","73751"
"5606","31079"
"5606","88684"
"5606","31384"
"5606","98096"
"5606","52931"
"5606","77752"
"5606","28993"
"7737","10496"
"2451","10496"
"5224","10496"
"4306","10496"
"7737","75925"
"7737","15589"
"9611","15589"
"2846","15589"
"4721","15589"
"7737","10918"
"7391","10066"
"7447","10066"
"7391","68279"
"7447","68279"
"7391","75267"
"7447","75267"
"7391","39131"
"7447","39131"
"7391","29138"
"7447","29138"
"7391","10473"
"7447","10473"
"7391","70939"
"7447","70939"
"7391","13430"
"7447","13430"
"3727","53119"
"3727","76037"
"9342","76037"
"4116","79261"
"4116","99062"
"4116","67373"
"4116","60488"
"4116","32206"
"4842","32206"
"4116","36116"
"4116","82478"
"4116","24743"
"4116","34226"
"4116","45032"
"4116","16935"
"5419","44935"
"8820","44935"
"5789","44935"
"4575","44935"
"9230","44935"
"7379","44935"
"5419","93791"
"5419","54600"
"5419","86975"
"5419","38090"
"2198","18271"
"2198","59391"
"3373","59391"
"4776","57443"
"1839","36482"
"1839","74468"
"1839","44210"
"1839","32684"
"3944","32684"
"1839","51466"
"1839","54725"
"1839","82269"
"1839","38269"
"1839","65248"
"3668","96467"
"3668","30828"
"3668","49283"
"3668","27532"
"8784","84558"
"8784","77935"
"8784","97380"
"6480","97380"
"8784","83009"
"8784","37447"
"5291","49273"
"5291","45241"
"5291","63571"
"8576","63571"
"5291","18386"
"5291","44047"
"5291","47057"
"6293","47057"
"5291","49077"
"5291","40170"
"5044","40170"
"5291","97746"
"5291","36172"
"4925","31669"
"4925","47445"
"6489","96209"
"6489","12195"
"6489","83204"
"6489","28575"
"6489","69450"
"6489","47784"
"7559","47784"
"5909","47784"
"6495","56562"
"6495","31919"
"6495","12645"
"6495","59345"
"6495","57916"
"5169","86796"
"5169","38978"
"5169","31666"
"5169","66329"
"5169","35466"
"5169","12228"
"5169","28201"
"5169","39572"
"4600","92271"
"4600","27540"
"6581","27540"
"4600","56993"
"4600","58560"
"4600","93915"
"4600","18658"
"4600","88311"
"4600","52429"
"4600","62266"
"4600","47470"
"4600","12668"
"4600","26700"
"4600","67388"
"5313","38228"
"5313","57286"
"1640","57286"
"5566","57286"
"5313","51941"
"5313","15364"
"5313","49023"
"6776","49023"
"5313","76621"
"5313","55420"
"5313","45617"
"4059","35114"
"2104","35114"
"4059","31167"
"7893","31167"
"4059","22663"
"6247","22663"
"2535","22663"
"4059","89627"
"4059","21290"
"2104","21290"
"4059","59077"
"4059","75124"
"4059","14139"
"7883","81021"
"7149","81021"
"2104","81021"
"4413","81021"
"7883","78169"
"7883","69396"
"7883","53038"
"4912","57894"
"5774","57894"
"4912","56714"
"4912","41106"
"4912","14135"
"4912","81251"
"4912","10920"
"7149","53067"
"6448","53067"
"6247","53067"
"3284","53067"
"2535","53067"
"7149","88605"
"6247","88605"
"7694","88605"
"2535","88605"
"7149","68347"
"5941","68347"
"7149","21072"
"7149","84930"
"3272","84930"
"7149","76089"
"5774","76089"
"9869","76089"
"7694","76089"
"7149","87270"
"7149","13769"
"7066","13769"
"7893","21189"
"7893","58626"
"3272","58626"
"3734","25043"
"9499","25043"
"3734","35507"
"3734","78801"
"6859","78801"
"3734","49331"
"5492","46446"
"5492","92738"
"5492","92536"
"5492","97413"
"5492","11221"
"3095","11221"
"3197","26480"
"1825","26480"
"2875","53130"
"2875","65688"
"2875","69070"
"7347","69070"
"9346","25203"
"6298","25203"
"7182","25203"
"2681","25203"
"3053","25203"
"5221","25203"
"5344","55447"
"5344","15441"
"7287","15441"
"6197","15441"
"5780","15441"
"5344","76055"
"9270","76055"
"2430","76055"
"5095","76055"
"4280","76055"
"5344","68455"
"5344","90391"
"5344","64005"
"5344","61920"
"8762","61920"
"4374","61920"
"1564","61920"
"5344","57257"
"8882","57257"
"5344","27705"
"5344","76684"
"9631","76684"
"5344","89138"
"5344","18876"
"3687","18876"
"5344","44190"
"5344","18462"
"4064","68508"
"5455","19849"
"5455","64723"
"5455","24508"
"5455","30150"
"5455","92809"
"5455","34890"
"5455","67949"
"5455","35907"
"6131","35907"
"6452","51344"
"6452","77924"
"6452","28055"
"6452","86264"
"1955","86264"
"6452","72619"
"6452","26154"
"6452","18564"
"6452","71701"
"6452","94676"
"6452","17350"
"6452","44766"
"2597","21618"
"2597","25099"
"2597","49284"
"2597","61468"
"2597","69552"
"2597","35415"
"9226","35415"
"9748","35415"
"2597","20643"
"2597","32835"
"2577","32835"
"7511","32835"
"9116","32835"
"8291","32835"
"3665","37306"
"3665","67427"
"8973","67427"
"9413","67427"
"3665","43212"
"3665","60346"
"3665","47151"
"3665","22485"
"3665","29225"
"3665","32063"
"3665","47076"
"7293","73593"
"2735","73593"
"7293","24572"
"7293","86411"
"7293","19770"
"9354","63789"
"4460","63789"
"9354","78299"
"9354","76554"
"9354","72000"
"9354","71079"
"9354","97063"
"3540","20718"
"3540","16736"
"6223","16736"
"2499","16736"
"9296","16736"
"3984","16736"
"5761","16736"
"3540","21194"
"2499","21194"
"7834","21194"
"3517","21194"
"7665","21194"
"3540","30600"
"3517","30600"
"3540","18810"
"3540","20838"
"3540","83925"
"2313","83925"
"3517","83925"
"3540","85703"
"3540","53598"
"4433","78685"
"4433","59497"
"4433","82431"
"6691","82431"
"4433","25312"
"4433","67951"
"4433","67500"
"4037","49191"
"4037","20167"
"4037","70818"
"5371","70818"
"3052","70818"
"6613","70818"
"4037","58591"
"4037","41449"
"4037","44180"
"4037","90849"
"4037","76564"
"4037","37294"
"5158","37294"
"1908","37294"
"4037","28074"
"6744","28074"
"4037","61247"
"4037","44703"
"5552","53765"
"8765","53765"
"2643","53765"
"5552","19315"
"5552","48376"
"5552","65528"
"5552","37540"
"5552","27520"
"5552","62764"
"5552","51892"
"5552","21294"
"8731","33185"
"8731","77697"
"8731","29517"
"8731","98351"
"7368","98351"
"4038","98351"
"8731","91953"
"8731","24231"
"3135","24231"
"5761","24231"
"8731","50403"
"8731","84727"
"8731","96486"
"7368","96486"
"4038","96486"
"8731","84692"
"8731","59315"
"8731","10723"
"8765","22720"
"8765","54813"
"8765","31272"
"8765","76896"
"5181","76896"
"6839","76896"
"7227","76896"
"8765","57505"
"8765","28219"
"8765","23490"
"2313","74518"
"6919","74518"
"6223","77076"
"2499","77076"
"6223","29644"
"2499","29644"
"6223","15426"
"2499","15426"
"7834","15426"
"6223","38961"
"2499","38961"
"6223","48210"
"2499","48210"
"6223","59341"
"7534","59341"
"6223","25458"
"2499","25458"
"5920","25458"
"5181","48842"
"6839","48842"
"8909","48842"
"5181","64052"
"6839","64052"
"7227","64052"
"5181","71178"
"6839","71178"
"6839","23042"
"7227","23042"
"7227","37264"
"7834","88039"
"7688","88039"
"7834","67352"
"7834","28372"
"4769","28372"
"7834","19872"
"7834","18390"
"7368","18390"
"6919","18390"
"8909","18390"
"4162","18390"
"5761","18390"
"5920","18390"
"7834","22846"
"7688","22846"
"7834","46528"
"3984","46528"
"7534","42690"
"7534","12994"
"7534","46657"
"6710","46657"
"7534","79941"
"7534","54765"
"7534","33658"
"9961","43582"
"7688","43582"
"9961","62161"
"9961","39588"
"9961","14397"
"7665","14397"
"9961","84247"
"9961","13672"
"3781","13672"
"3684","13672"
"9961","17868"
"9961","40234"
"9961","54868"
"5854","54868"
"7688","54868"
"7368","65836"
"4038","65836"
"4769","65836"
"7368","65232"
"4038","65232"
"7368","21559"
"7368","30542"
"7368","85096"
"4038","85096"
"4038","19406"
"4038","97067"
"4038","14923"
"9938","81195"
"9938","88247"
"9938","70126"
"9938","89681"
"9938","62277"
"9938","36434"
"3517","36571"
"7684","20106"
"2118","20106"
"3135","20106"
"8972","20106"
"7684","27073"
"2118","27073"
"7684","74221"
"2118","74221"
"7684","22881"
"7684","89169"
"7684","70946"
"7684","17112"
"2118","91116"
"6691","40602"
"6919","40602"
"9296","40602"
"6710","40602"
"6691","83817"
"6691","72983"
"6691","14579"
"6691","70726"
"6691","79492"
"6691","45593"
"6691","80308"
"2643","63090"
"2643","71070"
"2643","48249"
"2643","95059"
"2643","99008"
"3681","41415"
"3135","31248"
"7458","31248"
"4162","31248"
"5065","31248"
"7665","31248"
"3135","93119"
"3135","29028"
"3135","43460"
"3135","15615"
"2742","62811"
"2742","14500"
"2742","11019"
"2742","39052"
"2742","83235"
"3781","68217"
"3684","68217"
"3781","69833"
"3684","69833"
"3781","50058"
"3781","33438"
"3684","33438"
"3781","21816"
"3684","21816"
"3781","90210"
"3684","27968"
"3684","69678"
"6919","77598"
"6919","85527"
"6919","48716"
"6919","57458"
"6919","73750"
"7458","25517"
"7458","44228"
"5757","32483"
"5757","73894"
"5757","59582"
"5757","97709"
"5757","87593"
"5757","32477"
"5757","44354"
"5757","76887"
"9296","80426"
"8972","80426"
"9296","90648"
"9296","20815"
"5761","20815"
"9296","72338"
"9296","90950"
"9296","45733"
"8909","72118"
"4162","72118"
"6710","72118"
"7665","72118"
"8909","80805"
"6710","80805"
"8909","23805"
"4162","23805"
"8909","89507"
"8909","10877"
"4162","12423"
"4162","36502"
"6816","68933"
"7960","62792"
"2867","62792"
"5249","62792"
"7960","25473"
"7960","31178"
"7960","78918"
"6468","89414"
"6468","30938"
"6468","11505"
"1525","11505"
"6468","69119"
"8261","56179"
"8261","65824"
"8261","63780"
"4376","63780"
"8261","93895"
"8261","28325"
"8261","36281"
"3120","36281"
"9788","12172"
"9788","85525"
"9788","41750"
"9788","72487"
"9788","33210"
"9788","21105"
"8091","17208"
"8091","71436"
"8091","33768"
"2728","33768"
"3481","33768"
"8091","60004"
"6886","42531"
"2477","42531"
"6886","51801"
"6886","86865"
"9303","86865"
"6886","26005"
"4161","26005"
"6886","36090"
"6886","81016"
"6886","84742"
"6886","17672"
"6806","94975"
"6806","77846"
"6806","46673"
"6806","21319"
"6806","21450"
"8431","21450"
"6806","33163"
"6806","82722"
"6806","54263"
"6054","54263"
"3180","54263"
"8197","54263"
"6806","27811"
"6806","44132"
"8431","44132"
"4376","72202"
"8283","72202"
"5811","72202"
"9603","72202"
"7816","72202"
"4376","34487"
"4376","55807"
"4215","55807"
"2848","55807"
"4376","24931"
"2361","24931"
"4376","29780"
"4376","93138"
"4376","92862"
"4376","85522"
"9555","16730"
"9555","12424"
"9555","84578"
"9555","44480"
"9555","46128"
"9555","56383"
"9555","50674"
"9555","31629"
"9555","39547"
"9555","82913"
"9555","74046"
"9555","35328"
"9555","86619"
"9555","31905"
"9555","20084"
"5060","32183"
"1596","32183"
"5060","23731"
"8013","23731"
"5060","23682"
"8224","23682"
"3481","23682"
"3970","23682"
"9730","23682"
"5060","49377"
"2843","49377"
"5060","56868"
"9074","56868"
"5060","78657"
"7108","78657"
"5060","23508"
"8667","64032"
"8667","71338"
"5848","71338"
"8667","59440"
"7643","59440"
"8667","88912"
"8667","51043"
"8667","84238"
"8667","81425"
"4928","81425"
"8272","81425"
"3628","42102"
"3628","53795"
"3628","66240"
"3628","59051"
"3628","87302"
"3628","44593"
"3628","25658"
"3628","29996"
"3628","28896"
"4019","89345"
"3867","89345"
"4019","94648"
"4019","81365"
"6569","81365"
"4019","68965"
"4019","17432"
"7123","74922"
"1947","74922"
"7408","74922"
"7123","54307"
"7123","53644"
"7123","52081"
"5648","51303"
"3726","51303"
"2619","51303"
"5648","49787"
"9246","49787"
"2619","49787"
"5648","66670"
"2619","66670"
"8004","94422"
"7746","94422"
"5648","94422"
"8747","94422"
"6692","94422"
"2619","94422"
"5648","10576"
"2619","10576"
"5648","73141"
"2619","73141"
"5648","12632"
"2619","12632"
"8121","16693"
"8121","29567"
"3856","29567"
"6469","29567"
"8121","51603"
"8121","34330"
"8121","60602"
"8121","49602"
"8121","75396"
"8917","98501"
"8917","72680"
"8917","88380"
"8917","76433"
"8917","48046"
"8917","37453"
"8917","38337"
"8917","58924"
"8917","46840"
"8917","79942"
"3464","33952"
"3464","43383"
"3464","37637"
"3464","12200"
"3464","88755"
"3464","59732"
"7173","35688"
"7173","71377"
"7173","37779"
"7173","66841"
"7173","79083"
"7173","99513"
"7173","12917"
"7173","73661"
"7173","79862"
"7173","89609"
"7173","75818"
"7173","54888"
"6021","25021"
"1863","25021"
"6021","31803"
"9156","31803"
"6021","23489"
"6021","67563"
"7701","67563"
"9245","67563"
"2571","67563"
"6021","79743"
"3241","25252"
"3326","78624"
"3326","43853"
"3326","69596"
"3326","64934"
"3326","63443"
"3326","14905"
"3435","14905"
"8602","14905"
"2774","14905"
"1977","14905"
"1923","14905"
"5808","14905"
"3053","14905"
"3326","53269"
"1809","46567"
"1809","64504"
"1809","45224"
"9574","45224"
"1809","20252"
"1809","57960"
"9941","65046"
"5124","65046"
"4420","65046"
"9655","65046"
"9941","77762"
"4420","77762"
"9941","62532"
"8223","62532"
"9941","76534"
"8271","76534"
"9106","76534"
"9941","54604"
"8223","54604"
"2115","91267"
"2115","80309"
"5188","80309"
"2115","65510"
"2115","66370"
"2115","51366"
"5314","51366"
"2115","41197"
"2115","83776"
"2115","45717"
"2115","80599"
"2115","63183"
"2115","73331"
"2760","38217"
"2760","70210"
"9757","98901"
"9757","21222"
"9757","29931"
"9757","32091"
"9757","52024"
"9757","31961"
"9757","73134"
"9757","90988"
"2910","86131"
"2910","13478"
"2910","52600"
"2910","29647"
"2910","21180"
"2910","94409"
"2916","94409"
"5585","95440"
"5585","22887"
"7559","62227"
"6772","62227"
"7559","57924"
"1759","57924"
"3710","23615"
"3710","53045"
"3710","47284"
"3710","84604"
"3710","12889"
"3710","48862"
"3710","29611"
"3710","63245"
"3710","54052"
"5618","50616"
"6385","50616"
"1742","50616"
"9373","50616"
"3343","50616"
"8906","50616"
"8749","50616"
"5618","56374"
"6133","56374"
"3771","56374"
"6237","56374"
"9094","56374"
"6580","56374"
"5284","56374"
"4493","56374"
"6546","56374"
"5520","56374"
"7379","56374"
"6772","56374"
"5618","88791"
"5618","66624"
"2276","66624"
"9092","66624"
"6355","66624"
"5618","63010"
"5618","68619"
"1759","68619"
"8701","96324"
"9456","96324"
"3799","96324"
"8463","96324"
"8423","96324"
"5614","42198"
"5582","42198"
"6341","42198"
"8701","42198"
"9373","42198"
"8411","54301"
"6770","54301"
"9567","54301"
"7356","54301"
"6675","54301"
"8701","54301"
"9035","54301"
"2339","54301"
"2046","34328"
"6063","34328"
"7013","34328"
"2046","93798"
"2046","44220"
"2046","88723"
"1942","88723"
"2046","74346"
"2103","74346"
"2046","88743"
"2046","56491"
"7240","80887"
"9629","80887"
"3822","80887"
"7240","18385"
"8391","18385"
"9092","18385"
"9456","80491"
"9456","16759"
"6927","16759"
"9456","67857"
"8739","67857"
"8796","67857"
"3264","67857"
"7551","67857"
"9456","57586"
"2255","30296"
"8820","61107"
"8820","16703"
"5741","16703"
"9230","16703"
"8820","76986"
"8820","87065"
"5440","87065"
"8820","96046"
"5440","96046"
"9058","96046"
"9342","23311"
"9342","74050"
"9342","60793"
"3225","60793"
"7171","99333"
"9342","99333"
"6755","99333"
"7627","99333"
"8977","99333"
"9373","99333"
"9342","26289"
"3317","60101"
"9979","60101"
"6776","60101"
"3317","30144"
"3317","43155"
"3317","58448"
"6424","94290"
"5889","94290"
"2034","94290"
"2183","94290"
"5204","94290"
"9729","94290"
"1738","94290"
"6375","71004"
"5313","71004"
"6424","71004"
"3364","71004"
"6424","16372"
"4432","16372"
"3281","11733"
"3281","28241"
"6464","28241"
"5224","28241"
"2846","28241"
"1913","28241"
"3281","79175"
"3281","42348"
"4024","42348"
"8463","42348"
"3281","10516"
"9126","90622"
"2103","90622"
"9126","79007"
"6755","79007"
"3738","79007"
"6755","80057"
"6755","21297"
"3057","21297"
"9370","21297"
"8096","21297"
"5433","21297"
"9228","21297"
"6755","23437"
"6755","97569"
"8461","31691"
"8461","43040"
"8461","35414"
"8461","98530"
"9699","36436"
"8088","36436"
"8716","36436"
"9699","52066"
"9699","64718"
"3057","85032"
"7120","85032"
"3057","45579"
"6967","45579"
"9879","45579"
"8096","45579"
"7492","48045"
"5889","48045"
"8299","48045"
"4432","48045"
"7492","79822"
"4535","79822"
"7010","79822"
"7492","33244"
"8145","33244"
"7492","32135"
"7492","36706"
"6046","85880"
"6046","92177"
"6046","47095"
"9709","47095"
"9281","47095"
"6046","90785"
"9533","90785"
"1739","84914"
"1739","50358"
"8788","50358"
"1739","68123"
"1739","54859"
"3118","36476"
"3118","16692"
"6239","16692"
"3118","70687"
"2937","70687"
"2430","70687"
"8428","40814"
"8428","13479"
"2937","13479"
"8428","33541"
"8739","21032"
"6264","21032"
"8906","21032"
"8739","72472"
"8739","85950"
"6764","85950"
"1713","85950"
"4379","85950"
"4341","85950"
"8906","85950"
"8739","37580"
"4785","37580"
"8739","58807"
"8739","15481"
"4209","15481"
"5553","15481"
"3920","15481"
"8739","61706"
"8739","47086"
"8739","92454"
"8739","83336"
"8739","58486"
"8739","18694"
"8739","78741"
"8796","78741"
"6272","68833"
"6272","81042"
"3611","12945"
"3611","59010"
"9230","59010"
"4808","75234"
"4808","62488"
"9058","62488"
"4808","37692"
"4808","18844"
"3799","52218"
"3799","90083"
"6513","90083"
"3799","30520"
"3799","56334"
"9032","60595"
"9032","56036"
"9032","59490"
"3663","59490"
"6188","59490"
"9032","50295"
